2026-01-25T21:44:30.014781, advanced_fraction_comparison_hard, 36.16, 0.000, 1.00, Which is smaller: 1/2 or 1/8?, 1/8, 1/8
2026-01-25T21:47:00.260271, fraction_comparison, 2.17, 0.000, 1.00, Which is smaller: 4/5 or 1/3?, 1/3, 1/3
2026-01-25T21:47:04.310582, number_line, 3.22, 0.033, 0.80, Click where you think 14/15 is, 0.9333333333333333, 0.9
2026-01-25T21:47:30.746252, number_line, 25.20, 0.005, 1.00, Click where you think 0.26 is, 0.26, 0.265
2026-01-25T21:47:44.414413, multiplication_choice, 5.41, 3.000, 0.00, What is 7 × 5 ?, 35, 32
2026-01-25T21:47:50.601758, multiplication_choice, 2.51, 0.000, 1.00, What is 5 × 2 ?, 10, 10
2026-01-25T21:47:54.864450, number_line, 3.20, 0.017, 0.80, Click where you think 0.67 is, 0.67, 0.6533333333333333
2026-01-25T21:48:02.614483, multiplication_choice, 4.81, 0.000, 1.00, What is 5 × 6 ?, 30, 30
2026-01-25T21:48:07.302337, fraction_comparison, 3.23, 0.000, 1.00, Which is smaller: 1/10 or 1/3?, 1/10, 1/10
2026-01-25T21:48:12.838125, number_line, 4.49, 0.000, 1.00, Click where you think 0.7 is, 0.7, 0.7
2026-01-25T21:48:34.052494, number_line, 3.57, 0.017, 0.80, Click where you think 0.88 is, 0.88, 0.8633333333333333
2026-01-25T21:48:38.479277, fraction_comparison, 1.17, 0.000, 1.00, Which is smaller: 1/2 or 4/9?, 4/9, 4/9
2026-01-25T21:48:42.282536, fraction_comparison, 1.84, 0.000, 1.00, Which is smaller: 1/5 or 4/5?, 1/5, 1/5
2026-01-25T21:49:15.131940, fraction_comparison, 31.93, 0.000, 1.00, Which is smaller: 1/9 or 4/5?, 1/9, 1/9
2026-01-25T21:49:21.926536, fraction_comparison, 5.87, 0.000, 1.00, Which is smaller: 2/3 or 3/4?, 2/3, 2/3
2026-01-25T21:49:26.536396, multiplication_choice, 3.12, 0.000, 1.00, What is 3 × 2 ?, 6, 6
2026-01-25T21:49:34.965888, multiplication_choice, 6.49, 0.000, 1.00, What is 2 × 4 ?, 8, 8
2026-01-25T21:49:38.485569, multiplication_choice, 2.35, 0.000, 1.00, What is 4 × 5 ?, 20, 20
2026-01-25T21:49:47.276753, multiplication_choice, 6.77, 0.000, 1.00, What is 2 × 3 ?, 6, 6
2026-01-25T21:49:50.912543, number_line, 2.55, 0.029, 0.80, Click where you think 10/13 is, 0.7692307692307693, 0.7983333333333333
2026-01-25T21:50:00.340515, fraction_comparison, 3.96, 0.000, 1.00, Which is smaller: 7/9 or 3/4?, 3/4, 3/4
2026-01-25T21:50:04.543201, multiplication_choice, 2.35, 0.000, 1.00, What is 4 × 5 ?, 20, 20
2026-01-25T21:50:09.407851, fraction_comparison, 3.88, 0.000, 1.00, Which is larger: 1/2 or 2/3?, 2/3, 2/3
2026-01-25T21:50:12.631840, multiplication_choice, 2.35, 0.000, 1.00, What is 5 × 5 ?, 25, 25
2026-01-25T21:50:54.086717, multiplication_choice, 39.21, 0.000, 1.00, What is 3 × 6 ?, 18, 18
2026-01-25T21:50:57.483902, multiplication_choice, 2.21, 0.000, 1.00, What is 5 × 5 ?, 25, 25
2026-01-25T21:51:02.475943, advanced_fraction_comparison_hard, 4.16, 0.000, 1.00, Which is smaller: 3/10 or 3/4?, 3/10, 3/10
2026-01-25T21:51:06.798871, fraction_comparison, 3.42, 0.000, 1.00, Which is smaller: 5/8 or 9/10?, 5/8, 5/8
2026-01-25T21:51:11.073891, fraction_comparison, 3.46, 0.000, 1.00, Which is smaller: 1/3 or 5/8?, 1/3, 1/3
2026-01-25T21:51:18.366128, multiplication_choice, 5.77, 0.000, 1.00, What is 6 × 2 ?, 12, 12
2026-01-25T21:51:24.977612, advanced_fraction_comparison_hard, 4.51, 0.000, 1.00, Which is smaller: 8/9 or 1/2?, 1/2, 1/2
2026-01-25T21:51:56.903857, multiplication_choice, 30.36, 0.000, 1.00, What is 6 × 5 ?, 30, 30
2026-01-25T21:52:04.570400, multiplication_choice, 6.63, 0.000, 1.00, What is 5 × 4 ?, 20, 20
2026-01-25T21:52:48.573577, advanced_fraction_comparison_hard, 42.10, 0.000, 1.00, Which is larger: 1/5 or 1/3?, 1/3, 1/3
2026-01-25T21:53:05.048101, advanced_fraction_comparison_hard, 15.70, 0.000, 1.00, Which is larger: 5/12 or 1/2?, 1/2, 1/2
2026-01-25T21:53:09.181147, number_line, 2.95, 0.123, 0.30, Click where you think 2/11 is, 0.18181818181818182, 0.305
2026-01-25T21:53:15.624503, multiplication_choice, 3.46, 1.000, 0.00, What is 7 × 4 ?, 28, 27
2026-01-25T21:53:21.026692, multiplication_choice, 2.47, 0.000, 1.00, What is 2 × 2 ?, 4, 4
2026-01-25T21:53:27.556861, advanced_fraction_comparison_hard, 5.06, 0.000, 1.00, Which is smaller: 5/6 or 1/12?, 1/12, 1/12
2026-01-25T21:53:30.094010, fraction_comparison, 1.11, 0.000, 1.00, Which is smaller: 2/3 or 1/8?, 1/8, 1/8
2026-01-25T21:53:34.236325, advanced_fraction_comparison_hard, 3.32, 0.100, 0.00, Which is smaller: 1/2 or 3/5?, 1/2, 3/5
2026-01-25T21:53:42.451903, multiplication_choice, 6.26, 0.000, 1.00, What is 2 × 4 ?, 8, 8
2026-01-25T21:53:49.270929, multiplication_choice, 5.64, 2.000, 0.00, What is 4 × 4 ?, 16, 14
2026-01-25T21:53:55.415327, multiplication_choice, 4.90, 0.000, 1.00, What is 4 × 4 ?, 16, 16
2026-01-25T21:54:28.717547, multiplication_choice, 32.02, 0.000, 1.00, What is 2 × 2 ?, 4, 4
2026-01-25T21:54:36.679590, fraction_comparison, 6.17, 0.000, 1.00, Which is smaller: 3/5 or 8/9?, 3/5, 3/5
2026-01-25T21:54:40.213627, fraction_comparison, 2.61, 0.000, 1.00, Which is larger: 2/3 or 3/5?, 2/3, 2/3
2026-01-25T21:54:50.963386, multiplication_choice, 9.17, 0.000, 1.00, What is 6 × 2 ?, 12, 12
2026-01-25T21:55:01.710812, multiplication_choice, 8.45, 0.000, 1.00, What is 4 × 3 ?, 12, 12
2026-01-25T21:55:06.246645, number_line, 3.72, 0.003, 1.00, Click where you think 0.55 is, 0.55, 0.5466666666666666
2026-01-25T21:55:45.924242, multiplication_choice, 36.93, 2.000, 0.00, What is 4 × 6 ?, 24, 22
2026-01-25T21:55:48.475807, multiplication_choice, 1.33, 0.000, 1.00, What is 4 × 5 ?, 20, 20
2026-01-25T21:55:55.349052, multiplication_choice, 6.27, 5.000, 0.00, What is 7 × 4 ?, 28, 33
2026-01-25T21:56:05.142225, multiplication_choice, 8.28, 2.000, 0.00, What is 4 × 4 ?, 16, 18
2026-01-25T21:56:22.720503, multiplication_choice, 5.21, 0.000, 1.00, What is 4 × 7 ?, 28, 28
2026-01-25T21:56:26.133513, fraction_comparison, 2.88, 0.000, 1.00, Which is larger: 4/5 or 3/5?, 4/5, 4/5
2026-01-25T21:56:30.228506, advanced_fraction_comparison_hard, 3.38, 0.000, 1.00, Which is larger: 1/5 or 1/2?, 1/2, 1/2
2026-01-25T21:56:33.143047, multiplication_choice, 2.20, 0.000, 1.00, What is 2 × 3 ?, 6, 6
2026-01-25T21:56:39.623562, fraction_comparison, 5.52, 0.000, 1.00, Which is larger: 3/5 or 1/3?, 3/5, 3/5
2026-01-25T22:00:30.992961, fraction_comparison, 230.65, 0.000, 1.00, Which is larger: 2/3 or 1/4?, 2/3, 2/3
2026-01-25T22:00:34.101199, multiplication_choice, 1.98, 0.000, 1.00, What is 2 × 3 ?, 6, 6
2026-01-25T22:00:36.632473, multiplication_choice, 1.89, 0.000, 1.00, What is 2 × 3 ?, 6, 6
2026-01-25T22:00:40.349203, number_line, 3.17, 0.025, 0.80, Click where you think 7/8 is, 0.875, 0.9
2026-01-25T22:00:43.398650, multiplication_choice, 1.87, 0.000, 1.00, What is 4 × 5 ?, 20, 20
2026-01-25T22:00:57.971724, number_line, 13.76, 0.013, 0.80, Click where you think 3/8 is, 0.375, 0.3616666666666667
2026-01-25T22:01:00.684380, fraction_comparison, 1.63, 0.000, 1.00, Which is smaller: 4/5 or 1/5?, 1/5, 1/5
2026-01-25T22:01:05.108971, multiplication_choice, 3.32, 0.000, 1.00, What is 6 × 6 ?, 36, 36
2026-01-25T22:01:22.116155, number_line, 15.99, 0.010, 0.80, Click where you think 0.52 is, 0.52, 0.53
2026-01-25T22:01:32.791906, number_line, 2.37, 0.019, 0.80, Click where you think 9/13 is, 0.6923076923076923, 0.7116666666666667
2026-01-25T22:01:35.654103, multiplication_choice, 1.97, 0.000, 1.00, What is 4 × 2 ?, 8, 8
2026-01-25T22:01:40.400753, multiplication_choice, 3.93, 5.000, 0.00, What is 5 × 7 ?, 35, 40
2026-01-25T22:01:44.039430, fraction_comparison, 1.87, 0.000, 1.00, Which is smaller: 1/4 or 2/5?, 1/4, 1/4
2026-01-25T22:02:08.919735, advanced_fraction_comparison_hard, 23.80, 0.000, 1.00, Which is smaller: 3/4 or 1/3?, 1/3, 1/3
2026-01-25T22:02:17.677448, multiplication_choice, 7.44, 3.000, 0.00, What is 6 × 7 ?, 42, 39
2026-01-25T22:02:44.804864, advanced_fraction_comparison_hard, 25.55, 0.333, 0.00, Which is smaller: 1/2 or 1/6?, 1/6, 1/2
2026-01-25T22:02:50.271299, advanced_fraction_comparison_hard, 3.20, 0.000, 1.00, Which is smaller: 11/12 or 2/5?, 2/5, 2/5
2026-01-25T22:03:04.830740, multiplication_choice, 13.84, 5.000, 0.00, What is 5 × 2 ?, 10, 15
2026-01-25T22:03:10.956440, fraction_comparison, 2.35, 0.000, 1.00, Which is larger: 7/12 or 1/3?, 7/12, 7/12
2026-01-25T22:03:40.249909, advanced_fraction_comparison_hard, 27.19, 0.000, 1.00, Which is larger: 1/3 or 1/4?, 1/3, 1/3
2026-01-25T22:03:46.471836, number_line, 5.56, 0.013, 0.80, Click where you think 0.14 is, 0.14, 0.15333333333333332
2026-01-25T22:03:49.796932, multiplication_choice, 2.08, 0.000, 1.00, What is 5 × 4 ?, 20, 20
2026-01-25T22:03:52.487020, multiplication_choice, 1.83, 0.000, 1.00, What is 3 × 3 ?, 9, 9
2026-01-25T22:03:58.116471, number_line, 3.57, 0.011, 0.80, Click where you think 9/14 is, 0.6428571428571429, 0.6316666666666667
2026-01-25T22:04:00.684641, multiplication_choice, 1.24, 0.000, 1.00, What is 5 × 2 ?, 10, 10
2026-01-25T22:04:05.291027, multiplication_choice, 3.39, 0.000, 1.00, What is 3 × 3 ?, 9, 9
2026-01-25T22:04:08.195416, number_line, 1.99, 0.027, 0.80, Click where you think 0.58 is, 0.58, 0.5533333333333333
2026-01-25T22:04:15.225423, number_line, 5.66, 0.047, 0.80, Click where you think 2/3 is, 0.6666666666666666, 0.7133333333333334
2026-01-25T22:04:43.152895, advanced_fraction_comparison_hard, 24.69, 0.000, 1.00, Which is larger: 5/7 or 3/4?, 3/4, 3/4
2026-01-25T22:04:47.223112, fraction_comparison, 3.29, 0.000, 1.00, Which is larger: 3/5 or 7/9?, 7/9, 7/9
2026-01-25T22:04:51.335294, multiplication_choice, 2.97, 0.000, 1.00, What is 3 × 3 ?, 9, 9
2026-01-25T22:04:56.344309, multiplication_choice, 4.13, 0.000, 1.00, What is 3 × 4 ?, 12, 12
2026-01-25T22:05:00.603174, advanced_fraction_comparison_hard, 3.74, 0.000, 1.00, Which is smaller: 2/3 or 4/5?, 2/3, 2/3
2026-01-25T22:05:04.939111, multiplication_choice, 3.79, 0.000, 1.00, What is 2 × 4 ?, 8, 8
2026-01-25T22:05:07.318763, number_line, 1.57, 0.017, 0.80, Click where you think 0.22 is, 0.22, 0.23666666666666666
2026-01-25T22:05:09.542773, fraction_comparison, 1.45, 0.000, 1.00, Which is smaller: 1/3 or 1/2?, 1/3, 1/3
2026-01-25T22:05:12.310053, fraction_comparison, 2.12, 0.000, 1.00, Which is smaller: 1/2 or 2/3?, 1/2, 1/2
2026-01-25T22:05:14.681069, number_line, 1.81, 0.155, 0.30, Click where you think 13/15 is, 0.8666666666666667, 0.7116666666666667
2026-01-25T22:05:23.422583, multiplication_choice, 4.83, 0.000, 1.00, What is 5 × 4 ?, 20, 20
2026-01-26T18:20:52.952483, fraction_comparison, 89.27, 0.000, 1.00, Which is larger: 2/5 or 2/3?, 2/3, 2/3
2026-01-26T18:28:06.957455, multiplication_choice, 1.59, 0.000, 1.00, What is 3 × 2 ?, 6, 6
2026-01-26T18:28:13.741641, fraction_comparison, 5.95, 0.000, 1.00, Which is smaller: 2/5 or 4/5?, 2/5, 2/5
2026-01-26T18:28:41.207142, multiplication_choice, 2.30, 0.000, 1.00, What is 6 × 4 ?, 24, 24
2026-01-26T18:28:45.942313, multiplication_choice, 4.04, 0.000, 1.00, What is 5 × 3 ?, 15, 15
2026-01-26T18:28:49.779171, number_line, 2.72, 0.043, 0.80, Click where you think 6/7 is, 0.8571428571428571, 0.9
2026-01-26T18:28:54.377406, advanced_fraction_comparison_hard, 3.54, 0.000, 1.00, Which is smaller: 1/3 or 2/3?, 1/3, 1/3
2026-01-26T18:28:59.347260, multiplication_choice, 3.87, 0.000, 1.00, What is 3 × 4 ?, 12, 12
2026-01-26T18:29:48.510068, multiplication_choice, 48.32, 0.000, 1.00, What is 6 × 3 ?, 18, 18
2026-01-26T18:29:52.260532, multiplication_choice, 2.80, 0.000, 1.00, What is 4 × 2 ?, 8, 8
2026-01-26T18:29:55.041161, advanced_fraction_comparison_hard, 2.21, 0.000, 1.00, Which is smaller: 3/4 or 1/4?, 1/4, 1/4
2026-01-26T18:29:58.209215, number_line, 2.43, 0.085, 0.60, Click where you think 5/8 is, 0.625, 0.71
2026-01-26T18:30:01.791252, number_line, 2.62, 0.038, 0.80, Click where you think 3/5 is, 0.6, 0.6383333333333333
2026-01-26T18:30:04.064046, fraction_comparison, 1.48, 0.000, 1.00, Which is larger: 3/5 or 1/2?, 3/5, 3/5
2026-01-26T18:30:07.055384, advanced_fraction_comparison_hard, 2.33, 0.000, 1.00, Which is larger: 1/2 or 2/3?, 2/3, 2/3
2026-01-26T18:30:11.124993, multiplication_choice, 3.53, 0.000, 1.00, What is 2 × 6 ?, 12, 12
2026-01-26T18:32:06.470334, multiplication_choice, 114.58, 2.000, 0.00, What is 6 × 3 ?, 18, 16
2026-01-26T18:32:10.196329, advanced_fraction_comparison_hard, 3.01, 0.100, 0.00, Which is smaller: 2/5 or 1/2?, 2/5, 1/2
2026-01-26T18:32:14.073361, multiplication_choice, 2.10, 0.000, 1.00, What is 6 × 2 ?, 12, 12
2026-01-26T18:32:18.337462, multiplication_choice, 3.28, 0.000, 1.00, What is 4 × 5 ?, 20, 20
2026-01-26T18:32:28.221144, number_line, 9.28, 0.003, 1.00, Click where you think 0.15 is, 0.15, 0.15333333333333332
2026-01-26T18:32:34.080164, multiplication_choice, 1.83, 0.000, 1.00, What is 4 × 2 ?, 8, 8
2026-01-26T18:34:20.404529, advanced_fraction_comparison_hard, 5.18, 0.000, 1.00, Which is smaller: 1/2 or 5/9?, 1/2, 1/2
2026-01-26T18:34:36.216914, multiplication_choice, 13.71, 0.000, 1.00, What is 5 × 5 ?, 25, 25
2026-01-26T18:34:39.087640, fraction_comparison, 1.40, 0.000, 1.00, Which is larger: 3/5 or 1/4?, 3/5, 3/5
2026-01-26T18:34:42.145528, multiplication_choice, 1.87, 0.000, 1.00, What is 2 × 4 ?, 8, 8
2026-01-26T18:35:20.857287, multiplication_choice, 37.78, 0.000, 1.00, What is 3 × 3 ?, 9, 9
2026-01-26T18:35:30.556656, fraction_comparison, 9.02, 0.000, 1.00, Which is smaller: 1/2 or 1/6?, 1/6, 1/6
2026-01-26T18:35:33.302457, number_line, 1.95, 0.010, 1.00, Click where you think 9/14 is, 0.6428571428571429, 0.6333333333333333
2026-01-26T18:35:47.322539, advanced_fraction_comparison_hard, 8.38, 0.000, 1.00, Which is smaller: 2/3 or 1/2?, 1/2, 1/2
2026-01-26T18:36:02.526439, fraction_comparison, 13.38, 0.000, 1.00, Which is smaller: 5/6 or 2/3?, 2/3, 2/3
2026-01-26T18:36:16.976479, multiplication_choice, 13.90, 0.000, 1.00, What is 3 × 3 ?, 9, 9
2026-01-26T18:36:31.195390, advanced_fraction_comparison_hard, 13.11, 0.000, 1.00, Which is larger: 2/3 or 1/2?, 2/3, 2/3
2026-01-26T18:36:45.410674, multiplication_choice, 13.37, 0.000, 1.00, What is 3 × 5 ?, 15, 15
2026-01-26T18:37:11.804767, multiplication_choice, 25.82, 0.000, 1.00, What is 7 × 3 ?, 21, 21
2026-01-26T18:37:37.313521, multiplication_choice, 24.98, 0.000, 1.00, What is 3 × 4 ?, 12, 12
2026-01-26T18:37:41.774787, multiplication_choice, 3.53, 0.000, 1.00, What is 3 × 7 ?, 21, 21
2026-01-26T18:37:49.794795, multiplication_choice, 7.32, 0.000, 1.00, What is 3 × 2 ?, 6, 6
2026-01-26T18:37:55.539378, multiplication_choice, 5.08, 0.000, 1.00, What is 2 × 2 ?, 4, 4
2026-01-26T18:38:03.983838, multiplication_choice, 6.73, 0.000, 1.00, What is 6 × 4 ?, 24, 24
2026-01-26T18:39:18.820193, multiplication_choice, 74.17, 0.000, 1.00, What is 6 × 2 ?, 12, 12
2026-01-26T18:39:21.823246, multiplication_choice, 2.39, 3.000, 0.00, What is 4 × 4 ?, 16, 13
2026-01-26T18:39:25.462281, fraction_comparison, 1.46, 0.000, 1.00, Which is smaller: 1/10 or 1/2?, 1/10, 1/10
2026-01-26T18:39:27.532799, multiplication_choice, 1.43, 0.000, 1.00, What is 3 × 3 ?, 9, 9
2026-01-26T18:39:43.912847, number_line, 15.68, 0.547, 0.00, Click where you think 1/7 is, 0.14285714285714285, 0.69
2026-01-26T18:42:28.100123, multiplication_choice, 27.59, 0.000, 1.00, What is 4 × 5 ?, 20, 20
2026-01-26T18:42:30.691003, number_line, 1.91, 0.166, 0.30, Click where you think 4/7 is, 0.5714285714285714, 0.405
2026-01-26T18:42:38.357079, number_line, 2.61, 0.005, 1.00, Click where you think 0.53 is, 0.53, 0.535
2026-01-26T18:43:27.307969, number_line, 48.22, 0.068, 0.60, Click where you think 3/4 is, 0.75, 0.6816666666666666
2026-01-26T18:43:40.350457, advanced_fraction_comparison_hard, 12.35, 0.000, 1.00, Which is smaller: 5/7 or 7/12?, 7/12, 7/12
2026-01-26T18:43:42.742350, multiplication_choice, 1.71, 0.000, 1.00, What is 3 × 5 ?, 15, 15
2026-01-26T18:43:47.498227, advanced_fraction_comparison_hard, 3.95, 0.000, 1.00, Which is smaller: 1/9 or 7/8?, 1/9, 1/9
2026-01-26T18:43:56.677203, multiplication_choice, 8.55, 0.000, 1.00, What is 6 × 3 ?, 18, 18
2026-01-26T18:43:59.756684, number_line, 1.72, 0.051, 0.60, Click where you think 8/11 is, 0.7272727272727273, 0.6766666666666666
2026-01-26T18:44:30.709221, advanced_fraction_comparison_hard, 30.37, 0.000, 1.00, Which is larger: 5/6 or 3/5?, 5/6, 5/6
2026-01-26T18:44:34.953774, advanced_fraction_comparison_hard, 3.56, 0.000, 1.00, Which is smaller: 4/5 or 1/3?, 1/3, 1/3
2026-01-26T18:44:40.195202, number_line, 4.55, 0.003, 1.00, Click where you think 0.5 is, 0.5, 0.5033333333333333
2026-01-26T18:44:46.178072, advanced_fraction_comparison_hard, 4.83, 0.100, 0.00, Which is smaller: 3/5 or 1/2?, 1/2, 3/5
2026-01-26T18:45:02.159548, fraction_comparison, 4.83, 0.000, 1.00, Which is smaller: 1/2 or 1/3?, 1/3, 1/3
2026-01-26T18:45:05.474659, multiplication_choice, 2.75, 0.000, 1.00, What is 3 × 2 ?, 6, 6
2026-01-26T18:45:20.223970, advanced_fraction_comparison_hard, 13.76, 0.000, 1.00, Which is smaller: 1/3 or 1/7?, 1/7, 1/7
2026-01-26T18:45:26.576723, multiplication_choice, 5.55, 0.000, 1.00, What is 3 × 7 ?, 21, 21
2026-01-26T18:45:29.606871, number_line, 2.35, 0.032, 0.80, Click where you think 0.48 is, 0.48, 0.4483333333333333
2026-01-26T18:45:37.952859, number_line, 7.22, 0.023, 0.80, Click where you think 0.67 is, 0.67, 0.6466666666666666
2026-01-26T18:45:54.372832, multiplication_choice, 14.94, 0.000, 1.00, What is 2 × 5 ?, 10, 10
2026-01-26T18:46:13.922128, number_line, 1.92, 0.012, 0.80, Click where you think 10/11 is, 0.9090909090909091, 0.8966666666666666
2026-01-26T18:46:17.563323, multiplication_choice, 2.76, 0.000, 1.00, What is 5 × 3 ?, 15, 15
2026-01-26T18:46:22.500106, fraction_comparison, 4.40, 0.000, 1.00, Which is smaller: 7/9 or 1/2?, 1/2, 1/2
2026-01-26T18:46:25.720453, multiplication_choice, 1.65, 0.000, 1.00, What is 2 × 3 ?, 6, 6
2026-01-26T18:46:38.955099, number_line, 12.45, 0.002, 1.00, Click where you think 0.47 is, 0.47, 0.4683333333333333
2026-01-26T18:46:48.389963, number_line, 2.07, 0.045, 0.80, Click where you think 7/8 is, 0.875, 0.83
2026-01-26T18:49:16.853099, multiplication_choice, 147.47, 1.000, 0.00, What is 5 × 3 ?, 15, 14
2026-01-26T18:49:23.636957, multiplication_choice, 5.26, 0.000, 1.00, What is 3 × 4 ?, 12, 12
2026-01-26T18:49:26.072354, number_line, 1.75, 0.010, 0.80, Click where you think 0.82 is, 0.82, 0.83
2026-01-26T18:49:29.522472, number_line, 2.35, 0.007, 1.00, Click where you think 0.43 is, 0.43, 0.43666666666666665
2026-01-26T18:49:57.847661, multiplication_choice, 26.95, 0.000, 1.00, What is 7 × 3 ?, 21, 21
2026-01-26T18:50:01.769215, multiplication_choice, 2.72, 0.000, 1.00, What is 4 × 2 ?, 8, 8
2026-01-27T21:04:32.677570, multiplication_choice, 100.77, 0.000, 1.00, What is 4 × 3 ?, 12, 12
2026-01-27T21:04:36.477176, multiplication_choice, 2.64, 0.000, 1.00, What is 2 × 2 ?, 4, 4
2026-01-27T21:04:54.028322, multiplication_choice, 16.23, 0.000, 1.00, What is 5 × 4 ?, 20, 20
2026-01-27T21:04:57.068957, advanced_fraction_comparison_hard, 1.94, 0.000, 1.00, Which is smaller: 5/7 or 4/7?, 4/7, 4/7
2026-01-27T21:05:05.164046, multiplication_choice, 6.71, 0.000, 1.00, What is 2 × 3 ?, 6, 6
2026-01-27T21:05:17.947362, number_line, 10.62, 0.028, 0.80, Click where you think 1/3 is, 0.3333333333333333, 0.305
2026-01-27T21:05:25.153234, advanced_fraction_comparison_hard, 3.89, 0.000, 1.00, Which is smaller: 1/2 or 2/7?, 2/7, 2/7
2026-01-27T21:05:28.184277, fraction_comparison, 1.97, 0.000, 1.00, Which is smaller: 7/8 or 4/5?, 4/5, 4/5
2026-01-27T21:05:32.524041, multiplication_choice, 3.50, 0.000, 1.00, What is 3 × 4 ?, 12, 12
2026-01-27T21:05:35.911572, fraction_comparison, 2.48, 0.000, 1.00, Which is larger: 1/8 or 3/4?, 3/4, 3/4
2026-01-27T21:05:39.659045, advanced_fraction_comparison_hard, 3.00, 0.250, 0.00, Which is larger: 1/2 or 1/4?, 1/2, 1/4
2026-01-27T21:05:45.802823, advanced_fraction_comparison_hard, 3.46, 0.000, 1.00, Which is smaller: 1/6 or 2/5?, 1/6, 1/6
2026-01-27T21:05:50.310953, multiplication_choice, 3.57, 0.000, 1.00, What is 4 × 2 ?, 8, 8
2026-01-27T21:05:55.238476, fraction_comparison, 3.89, 0.000, 1.00, Which is smaller: 1/2 or 1/5?, 1/5, 1/5
2026-01-27T21:05:59.209897, fraction_comparison, 2.96, 0.000, 1.00, Which is smaller: 3/4 or 1/2?, 1/2, 1/2
2026-01-27T21:06:02.603946, multiplication_choice, 2.62, 0.000, 1.00, What is 6 × 5 ?, 30, 30
2026-01-27T21:06:05.292138, fraction_comparison, 1.39, 0.000, 1.00, Which is smaller: 4/5 or 1/3?, 1/3, 1/3
2026-01-27T21:06:35.509525, advanced_fraction_comparison_hard, 29.29, 0.017, 0.00, Which is larger: 3/5 or 7/12?, 3/5, 7/12
2026-01-27T21:06:39.874553, multiplication_choice, 2.24, 0.000, 1.00, What is 2 × 4 ?, 8, 8
2026-01-27T21:06:44.734559, multiplication_choice, 3.80, 0.000, 1.00, What is 4 × 3 ?, 12, 12
2026-01-27T21:06:48.000817, multiplication_choice, 2.65, 0.000, 1.00, What is 6 × 5 ?, 30, 30
2026-01-27T21:06:55.003702, number_line, 6.22, 0.017, 0.80, Click where you think 0.87 is, 0.87, 0.8533333333333334
2026-01-27T21:07:02.879656, multiplication_choice, 4.77, 0.000, 1.00, What is 5 × 6 ?, 30, 30
2026-01-27T21:07:06.576010, multiplication_choice, 2.03, 0.000, 1.00, What is 2 × 2 ?, 4, 4
2026-01-27T21:07:18.132107, multiplication_choice, 10.51, 0.000, 1.00, What is 7 × 4 ?, 28, 28
2026-01-27T21:07:23.083880, multiplication_choice, 2.92, 0.000, 1.00, What is 2 × 4 ?, 8, 8
2026-01-27T21:07:27.899339, multiplication_choice, 3.67, 2.000, 0.00, What is 3 × 6 ?, 18, 16
